,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,0.072,0.062,0.062,0.062,0.059,0.061,0.062,0.06,0.062,0.062,0.062,0.062,0.063,0.063,0.062,0.064
1,A1_1,0.073,0.062,0.062,0.063,0.057,0.061,0.062,0.059,0.062,0.062,0.062,0.063,0.064,0.063,0.061,0.064
1,A1_2,0.073,0.062,0.063,0.063,0.057,0.061,0.062,0.059,0.062,0.062,0.062,0.063,0.064,0.063,0.061,0.064
1,A1_3,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.059,0.062,0.062,0.061,0.063,0.065,0.063,0.061,0.064
1,B1_1,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.058,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
1,B1_2,0.074,0.063,0.063,0.063,0.056,0.062,0.062,0.058,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
1,B1_3,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.058,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
1,A2_1,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.058,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
1,A2_2,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.058,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
1,A2_3,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.058,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
1,B2_1,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.058,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
1,B2_2,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.059,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
1,B2_3,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.058,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
1,y1,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.058,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
1,y2,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.058,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
1,y3,0.073,0.063,0.063,0.063,0.056,0.062,0.062,0.058,0.062,0.062,0.061,0.063,0.065,0.063,0.06,0.064
2,.,0.083,0.06,0.061,0.061,0.058,0.06,0.061,0.059,0.06,0.061,0.061,0.061,0.062,0.064,0.063,0.065
2,A1_1,0.084,0.06,0.061,0.062,0.057,0.06,0.061,0.058,0.06,0.061,0.06,0.062,0.063,0.064,0.062,0.065
2,A1_2,0.085,0.061,0.061,0.062,0.056,0.06,0.061,0.058,0.06,0.061,0.06,0.062,0.063,0.064,0.062,0.065
2,A1_3,0.085,0.061,0.061,0.062,0.056,0.06,0.06,0.058,0.06,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,B1_1,0.086,0.061,0.061,0.062,0.055,0.06,0.06,0.058,0.06,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,B1_2,0.086,0.061,0.062,0.062,0.055,0.06,0.06,0.058,0.06,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,B1_3,0.086,0.061,0.062,0.062,0.055,0.06,0.06,0.058,0.06,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,A2_1,0.086,0.061,0.062,0.062,0.055,0.06,0.06,0.058,0.061,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,A2_2,0.086,0.061,0.062,0.062,0.055,0.06,0.06,0.058,0.061,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,A2_3,0.086,0.061,0.062,0.062,0.055,0.06,0.06,0.058,0.061,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,B2_1,0.086,0.061,0.062,0.062,0.055,0.06,0.06,0.058,0.06,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,B2_2,0.086,0.061,0.062,0.062,0.055,0.06,0.06,0.058,0.06,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,B2_3,0.086,0.061,0.062,0.062,0.055,0.06,0.06,0.058,0.061,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,y1,0.086,0.061,0.062,0.062,0.055,0.06,0.06,0.058,0.061,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,y2,0.086,0.061,0.062,0.062,0.055,0.06,0.06,0.058,0.061,0.061,0.06,0.062,0.063,0.064,0.061,0.065
2,y3,0.086,0.061,0.062,0.062,0.055,0.06,0.06,0.058,0.061,0.061,0.06,0.062,0.063,0.064,0.061,0.065
3,.,0.094,0.059,0.059,0.06,0.057,0.059,0.06,0.058,0.059,0.06,0.06,0.06,0.061,0.065,0.064,0.065
3,A1_1,0.096,0.059,0.06,0.06,0.056,0.059,0.06,0.057,0.059,0.06,0.059,0.06,0.061,0.065,0.063,0.066
3,A1_2,0.097,0.059,0.06,0.06,0.055,0.059,0.059,0.057,0.059,0.06,0.059,0.061,0.062,0.065,0.063,0.066
