,,.,A1_1,A1_2,A1_3,B1_1,B1_2,B1_3,A2_1,A2_2,A2_3,B2_1,B2_2,B2_3,y1,y2,y3
1,.,0.081,0.058,0.061,0.063,0.059,0.062,0.061,0.057,0.064,0.064,0.06,0.061,0.059,0.064,0.063,0.064
1,A1_1,0.08,0.059,0.062,0.063,0.059,0.062,0.059,0.055,0.061,0.066,0.061,0.059,0.059,0.064,0.065,0.067
1,A1_2,0.079,0.055,0.06,0.065,0.056,0.063,0.059,0.056,0.062,0.07,0.063,0.062,0.058,0.066,0.063,0.065
1,A1_3,0.08,0.057,0.059,0.063,0.057,0.064,0.062,0.058,0.063,0.066,0.066,0.061,0.058,0.065,0.062,0.059
1,B1_1,0.077,0.057,0.058,0.066,0.053,0.065,0.059,0.058,0.063,0.072,0.065,0.061,0.057,0.064,0.064,0.062
1,B1_2,0.074,0.061,0.06,0.063,0.057,0.063,0.059,0.06,0.061,0.067,0.062,0.06,0.06,0.063,0.066,0.064
1,B1_3,0.077,0.057,0.062,0.065,0.058,0.059,0.058,0.058,0.06,0.066,0.061,0.065,0.058,0.067,0.061,0.068
1,A2_1,0.075,0.056,0.064,0.066,0.057,0.058,0.058,0.059,0.063,0.064,0.063,0.067,0.055,0.065,0.061,0.069
1,A2_2,0.074,0.058,0.064,0.066,0.058,0.057,0.06,0.06,0.065,0.062,0.064,0.065,0.055,0.061,0.062,0.068
1,A2_3,0.075,0.062,0.064,0.064,0.058,0.057,0.062,0.06,0.065,0.061,0.064,0.063,0.056,0.059,0.064,0.066
1,B2_1,0.076,0.06,0.06,0.067,0.056,0.06,0.063,0.06,0.064,0.065,0.065,0.065,0.056,0.062,0.06,0.062
1,B2_2,0.075,0.059,0.062,0.063,0.059,0.061,0.06,0.06,0.063,0.063,0.065,0.062,0.058,0.062,0.065,0.064
1,B2_3,0.076,0.058,0.059,0.062,0.058,0.062,0.061,0.06,0.061,0.065,0.064,0.062,0.06,0.065,0.063,0.062
1,y1,0.075,0.057,0.059,0.062,0.059,0.062,0.061,0.062,0.063,0.064,0.064,0.062,0.061,0.066,0.063,0.062
1,y2,0.075,0.057,0.059,0.06,0.06,0.065,0.059,0.06,0.061,0.066,0.062,0.058,0.063,0.065,0.068,0.063
1,y3,0.073,0.056,0.058,0.064,0.058,0.063,0.057,0.059,0.06,0.07,0.062,0.061,0.062,0.067,0.063,0.065
2,.,0.097,0.057,0.059,0.061,0.057,0.06,0.059,0.056,0.063,0.062,0.058,0.059,0.058,0.065,0.065,0.065
2,A1_1,0.097,0.057,0.06,0.061,0.058,0.06,0.058,0.054,0.059,0.064,0.059,0.058,0.057,0.065,0.066,0.068
2,A1_2,0.097,0.053,0.059,0.061,0.055,0.061,0.057,0.054,0.06,0.068,0.061,0.06,0.056,0.068,0.065,0.066
